TASK,NAME,EMAIL,STATUS,CREATED_AT,UPDATED_AT,DELETED_AT,FILED1,FILED2
"Staples Colored Bar Computer Paper","Chad Cunningham",54276,299.59,35.44,4.92,"Northwest Territories",EGtoEJ5ocs2kAcERIR4jf2Ti2N6AU01DKB/wgEBO1Y+ztmgO68tycPGLgHu2bx+LlVFQZ7SdZu1gwiRK+e/l2mzvTHLjgbATdJrW5n5jV+Fs64oEeKRn9p8l3GIiIn8/eAGuY7lHirsaFzq+TMQgdHiyjm5MrZfAIbCD+irNV1o7YENZQouvoK11vec3zOQZ4L/bqdbazo9BJg912gmiwIEjDtD+gdM+m8YSPBs2oagc3vkXUGn6wRFirODdVZv7/lEycjA2EurEqjG+7kv+tdYdPlDhg1/cE8cHBeQvKv/Ro15n3dTUH1kRIycbYh7+6E2eqWvtK6azzyeUE7NuxNCRaAryI9oYMu72sjp70dy2suqHXZO/xchFvNkwG/VF7lxnDz4xYEAJNgzcT48aHYOWC8jP7Udt+ffBxowCzps1aDz4U/Fz5VLUc3x4RWuF9DFmOM7LTI8yxr8RxZNrl0WQeAj4H3V9LQpgM6JUbcx35fwV4Mtiwoab5OXvtszqEvOc2LFIzNHU8KPecKUCb2rjwe5C6be03IjuFo3ZnpI5cOKlWSn18Atu11nbbGc1eqXkUTWU0+nC3ez8YE8CoSXIPmsAFARql2uRl7cXEfnTnVHy928NMH5UeqPWhQzMyIS25Mjc++eJQ5+dYGaelLrVSINCs03yxLJ0gKrFBHQ=,1OO1p/Lm5a83IcyA78RLXABklyz9W8+TR0KSitPiWb5kSf87Oo1CD3zSk7BBqi7oiqy0d2lqq6DJ4+DuGFCJ/HihDpTtsaY+4ZnnWi7dmbeju479pVBTkPWha4uCniHIkqYBx6nRsftNB5dDYS8HqeHny4V0YsQyM0CV28yvrZqBZ9klR2YQe7t+TPhgeR1+QbHASxfAhJ57MW3KX7Pk5+6kARZ8bJ0tDDEifRpdZd4d1lfR7Kax4qg97dkUiug2qTEerd+GO98QY0cOr+5Oq5uHGScnfj14brDrMLmGghlHTmqOk6/6Z34v1FuU4HSxM2GITUMm/mteOcYsrGntEbN1bhozwJCVIuWqGjSXBYM3gQujFU1kDEVW7rFaXQNC2PpmCGppIDfP5/r/DNzsFCZQPd3/+y0OqUtStR7fGi99WLv0USLGTJOowCyg+EEdb2av6d+gk41+wC/f4R9jWAsjsiICpdG0rqOlJpazoBaQ2iyeI5DFIqkMRyiY0WNHoZWitNopcwkZpnmvxPZcD7X3sYfohbvxSHe1/6O2n96jSfKXQxsv6lDaXmMwTFeRiqjwrjvcJXBhQB1NjOvQaNGujVL5bX3x56d2B9+2FgEX01iUkF0OFCJQRiNiIAFogG3i6R+axkw8SKniY5RbsoA40ktJF4x/hiEF+WserAQ=
"Boston 16765 Mini Stand Up Battery Pencil Sharpener","Ralph Arnett",54528,-85.91,11.66,8.99,"Northwest Territories",pZ96goryknkEbbq1dRjSE+byD9QWmL9VNo9QwQOxCnEc8QdRP2BCBzGGyRZPnl1x5CJCV9FNCPgBaEoWT/ov7ZAmaMs4478mBzGyudwF6ayzURiWoxeRlhlaRDu/+5EkHs88DWlKNDS3VkoQvDKOB9MZARYFfRxrKHnmxY6JkHYWbM+OxFwkx/f1v417bCay+8WA/t2RZHL5ITNCswqfAPvyI5C0VRlSc110HX4QgRcI/Fuhy1mAdH4+MJFeNqTqhkgoFnbb8e4wyTOpgxo1EnwlXmfBKQcbPoUr+ITGntX5zkBhj2YRuGa3ZW7LxDgrzp6KAX74XPDr74RaWoLoawaf+UALOvNMFcIc/ar4+Z7ipUKxXoUH98LPTKQmRYfnBb31+JwIoDQSjy80QXI8WKJbtiHjm3uIDz8UwrXDE5gzTMi/4LgtlqevX2pMBUkvgum7GaCfbGzdL/tEpl6yHK+xvwtVXYp40+Rsgyznpgp928LgvE/IQnPKt4y5WMILu/+OmZvps1p12TtSUHBC/dFFzWMv1KzDSGLUq8nWF4JUmx6+xc5Sxl1JjeXUi4+nofezAoU+KOLCIZvFUwM7SInQ257rAOWfStyrT7BSywUNDEyWK7pa4VA7oRSH52X4McLCN1k/qmfS+8/Ov0nVN9mrAWwrMlXff1iWMplXtz8=,v7BhfGRJCOSOcHDC2RqlkO09sAhJY7rqHuIeQANIwB2PRco+1hqLepOUDAiL/hNtz2kNwbIcKlqAyphZMetMJjMulJxcCfmYYbw8i/7dQcy/WDesOPldjV/TaQ2gJiYj7AZejKD1/fpXWleRmZaWEvQ8mZX8tvmm40IXbnq2fCyBQ6CYG87Qw9rlb5BezoNDg/x8wOtRqIpttnd097EtXxxhUKNrbMW6ghUmH56tzv0byqzuGw0tOCaffRI0+adEM/RBGbu8vkMYhr3b1MSK7tIc9mbGaQTPMjEt1tcGL1uIkVAG2H+OdWgsgwqKNf4IBk2fu6sDIp9VxahLuybqU/nU+P0lMILb8HnhrZWuQwDrxxojswytAtNf5xZUg33FJusEx6SLlZNPp09Rh/AGJTc2lKLtlI4zBPsvPqMbczHNmh7gYperNoohopRpHy4u+3+fsbaHYoxbkZGlhXxPewN1+8TWhN4g0UHR+3Pu5k73+BQbzcw4bVIOK2zHeBx1U0jWWuKNYNBVQfTFL1oe1StEwZiDbgyUuK6oOmt+GSSkpx+SVMyU8FVZV/Y9EKdQuKIwstFH7pZjyUIjCbCgP6BuF/Zvqjm/aZaUQSp+uGRDGB9LVEc3kD6i6PqJLRLIMSEftnMNUdOC4Ff8YpSwulqqMs52PN/gR1rkx86j0Xo=
"Staples Battery-Operated Desktop Pencil Sharpener","Ralph Arnett",54528,-6.38,10.48,2.89,"Northwest Territories",flMgPlO0MtLVz0N9be7d9Uh86hb+Z01ncV7NjbwaUiyLc40bOACRcF/e/y6xiOGcqwAy8Bfm2rB7zBD50y8YDXd3vxzHsG2DPs2wdLwOZCubACRoGKCayo7u6iJIdD88RIns3KiNKxi8+zoavZUZk07pz8bjyEFXm6qX93ZJQCxFeVZE65aTNReXti6SGuA80SaivbXmNK8xOUDIEEt073315ofb9npKjysIHJF8zu9gdSHIwBGpPUwp4UXMTVW9cJYSCT+7MZhU1iIJLa8ipltq85Vtxyq8f1el4mHylXUn6ktAjezKeo55BPJNH5IMIp3CUPABeboAfFS3QqPFOTY8oYDDOgPpOHgfr3FoiGf0paS2RvppeYYZBhsSWC3GDbpbwalCMkbw++e9xKy9yUHddoFlLwlooaocfRsB8xOv72IRlpacl7gBmcX2UpbKn+leQZuu2gc7eYb/xPRbWaRZpbzA0BHzQM3R1zJleKzJxnLRSNumPcEqZ2hNzobDxFVGETNlfEbYb/4QZAQi3sJfb3+6xZAncMDkGwPWXNoaf8u5L9zfY7i5VMqQCyLkqdt2kmmXkw5m2IGVNXPGNbWwJm9PHkf8RZfGRqiJ5aPJTZsjt0uFA8F89QG2kByqcvet1RpYujQGxIPaElsLuIIMj+3tLs5NZ3X1F4wdoSc=,vsyEL6AsglB+DyOWKTecUSdYdBXpVK6DInwC7tCp7q60o6vpO9rnvimQaan6HmS3E4EC0f/jM5LZSW9FE4OQLq3Sxv1cnTGicxmAzVAOoUE4BfHuja9sLKJLzCSCKkyeIf0UHNOOOTCApvPwePOygPSbAobfR3PLCbuupE92HK9SDrfnjD4V7EydPcW9L136jjIuFi1TjbsvHpW+5kOulHIct2kzzyF8L8lSIznE0KqKdTD11hYf8b3/gYB/EI8sP2eA60NmuxQB2s5HMUvKVWbC4ikR9Zsd7Fo6kvMap3ARAAt4/GavaPWfbx0BOjxtLC6b348R27cD4p5aKiCPNQB5fvT6+jpPinh+xZhH6Ivc+jU13Xfk0v+4z89F/MXOF7vep0iY+XZ3DVRf1ZoxMdHJ+tjjV/22ohWtl2RaEmyLvDQW99XLUKWSHoHJNEcyEEv3EddFDqRTuzTatZbHv/zNbXP3/2bKHt8hYnm60tJswMKn0Mv4bBZ50cMFpnDgRqRY3JdLG/aiWjH5C0BZrf3uo2Mrh8Hp14tAs/TnuNRwAqnCqA27rbsvBOUq9r72EOMe/Eo5t1HEVH4+FgtJXFB0j5eYbsKFN+dH4pCecKOTwr2gVPPEIJWCqVBsk5cmKOfeREM8w4YhXGOOToEzC4RXoReqhnTYliLl1tUFI8Y=
"Eldon� 200 Class� Desk Accessories","Nicole Hansen",54567,-61.59,6.28,5.41,"Northwest Territories",wMlnF+rj2zScOGPjj2NJd3qjJLq2t8gt323KyI1QG6rO0REr8OYAUEyjE4AGhVU5CrxJMop+FwLzjCmYXpXwR2DzteJEpolrDlVVNgtjueQ7gxP4UsEFbuba99gNHtzPn9paabG27QczgsDoska7Md4KuTQ01PdwVW0oMWsGO3J8MbFVYEkJA3dQIo7oHZQAEeG3hZGTWegDjqfnmuKWbdAq2N2rxmqpSvqMbPW3chUyldQ5/PtlyXNRHuxGo/8irg9PfTbtSwnFyL6J7CPfbaTIlzwKQQ+34yu7utL5UzA8UcwI4yNNJ8QtvkGoN/BCGFNPpkaoH9XbieWRNgmMjuhkqKYCZgHS2hAwsjeaKvGkHA6v3938CE/E8BgKpUrEJzRdlWmLDwUU5ndtUNlDct0a/jdAnsrpxnOMNuNUj0jEROfAqfGWWTuwfhmq4BNibLx4twuhPTFr47usLY0wqDS1m2flHPp1MBhiNMUZnOszsvBFqvMmSHekUnTOWPnL9OMpn1nvSWmJQ4ZuEE+UnqRyBL/UGCli7Oh85KyTPN0sg3X6PCAzfeHaJMFS3/rHO6fouou9e/AyKptxkp7FIp3Y/tduLkxG+rvdMEXsN6yGzs2LIB83wbsntJfM44DZ5vWne2+98kO7p/zoSIrio6zu/jpSm1m5NHAtlVKZ+LA=,Ari+bB/R0dLAgIIWS+8Jg7kurk7T6W5p8p+jyV0dUW9XUk3SzlXNRlEu6MkpvdGP8m8tWPtsM2KJBeMedjOvX+H+mv84JBvgJLcuOqugOQVHI6XONDBGaHAZFL6we+U1JQUfzh/e3ZqIHP7bj6sgzKprQhAzOJ9cvUGKx7TldSA9kHbupftDQ3thWAt4YANDGeOueEXAJ9HA+1qU8DJbkV5NzqQO9bOjBcyxVcTPpIxD7DxKPfS35wmdzKfgmbRbE3HsFH1UZwNI5VZ0+S4Sd0LWVC167XfKMviqnDqNzankUJlKP8qryp/7h5u6mtpS0M0lETq4baN31Bv+OiHnQaXvnVuy5Zmf91ojmNJ5lrwp74q2LWBANTPum80eWCR07SS1iyesvDnBHVD+1L10M9sSjibfnA2YasIvKs7VJXdAMKH58vC9hZxn5056VtRWuIffR1SlbwO+ZPWkLMLvYkhNQlSSneEajwPKoAh3Sk/gF3WvuWfmlGsgIDezjOO19+1p64uzBNDv+poK/C+O6000xRZ1NrJJ8L5748cT2Wbe/MpjkF4Hauqon0MfQWXSotuUVb2TLGe+SZbfaOF/S+YIs6Irh/S9urWm9uBYyoHKLRWjbRyHT0mApSzY1VnJ2TSgeNg3c2A8zYYKqrWdLDkDsJnFWxitKwbOYS2RsLg=
"Memorex 80 Minute CD-R, 30/Pack","Fred Wasserman",54628,115.54,22.98,1.99,"Northwest Territories",QkfVcHOJyEphKLEUgVEth81LAHKTDWPICDZzvlyJH9YEb0JFpFvOZyt+dUrF+QhYQCObRlPNwN27eS0vY8XEI7lnOZPsIceObLdMoKpOOkF4erJWfFkLlUOoFmtO/yoDS/2MGr6K0Qfg4QZef/pF+YDTi8SrNfW6fkP50fB0XNTAwA4iyUKwWsztgkssRHUXunZ57bNxIRAQQ3/bF0QN2tCBKllNPgXA7JgxBPT23QcEz6C/Du5mSZIGdPRUSoPFstnw/bMKn3EjuG1+2GE3qmkOFNQLk0fwxSvUo/W36tBLIjWgR7+kcEq4JpsP0TnimQK14At7dZTANGElYOL9GJIdBjQ/xfdoKxyaSFvfPmcU/5WirhiD0lgE1+U47LGlOU2+QujPJGabkkUYT+dt9rrJhF/Y9qNQJPqbcIEOoae8tbeUC7H34+epZ+iM4H4lJTBjTtO742iHMWHTYe1va+RhdyerskZhi8iAZMyCRYhHV6KNgYfnMYf/zcpVyVyQ/bZSeIKYvzRg1t6eoXmrbJS5oXuEdPp5TX19pQUn/2IeymVovgbEvEPlTS2GlFMFs++inku/uQciOUpsiPzFZO/DmHqKiM5bSm5eibbiTWDeCDcKeTcLmZ/uGQA3mHIdX4BLg42DOmKcJKXky2pm2zn1ohn5xbEU/MbPXipC+48=,OQmYCKv2/t+/UZ1TDZm9ipq9XSRWNMh7EE/QYMGBOWPyIaOIY6IangVq6wG9Yr4Q5k16CU4lYjEizVULd88hw7O23iLkaaBMMK5OUYk22BysUNMNLBJp8mZ8uZX71mR5SyWMLLqAa1ZTzBI3lWf49PLE4zdWH+nwpmKjCeibD2BcJo3Fa0T72StKlZxuysPXwoO+Rg4xLW3Z8pZJfzNWQ6anuhm81xE5EI5pb7s7kRDpcbCQOTSa/cBoc4V7N3QIuMzz3s1PLHjHVXTFlyJgOriVlxKfN3/h5D5YEoFNUDIKULl8IvAq4GaVWSFXfY2a0YtiQ2wtYA0LGenOJBgIcdW5dQTHlZe/RzcW/UaxrgRwY3rnS1TBhFNXoJst1l99KQ2MaWIgFigQ86d1tOue+z9CdxJhRb2FDwfBcWKELYAkaDw3yWT1iNV25LlUboMiTZnkJjZCfT1cwckkJmYBQHV6NLZLChDhopxPTGvE++U2aZ1MGqq1xOx86fx75Q9cP4wP65ymvde6wImWiIx6DcK+3WxukPo8eb1xFftR1nztoXsOmgaAM39QRsETsvaFfSAUDX/XqCYqfWO7tRoXF3gVbk7Ic6dqNIo9hR6yFqVSamkDItwpDQJZPEjwcrixo+97IeIAQKIaZsIZCG2GGItl6WMQ139gXruuTxlKpeM=
"Global Leather and Oak Executive Chair, Black","Bryan Mills",55298,-165.6,300.98,64.73,"Northwest Territories",2yRVm5XPnr9WYiyO6uIWNaktfZNy60qQUarr1LWIeA4FF8VuoZRq+dgevT32nnLrrHQOM1ZjrQEUROaorP5R2Cls1XDUkd0VQHkavcB1x7QD0nfwUD7Hrd2ArL0K8ha0YP+OftgpghJ2p0YjAlvCZvBe9e8qnIaM/WkIm2a0uI/rWAp8pFW7MJeuUGV574c04nnvKcpMotEF3UqQZ7rCaCnr21ZHcL35/jGCcDLYFpXPo9TCtUWLs8jji7kUdknTaNJjR5gZq2OEddnPc1cdwOxlNHNi6wHLdU5TdppiZUolalPNm5zKFJDAjikCPbAAmPAvZ9Rm/4a8mwCXzv/LezlSzM0SGjLcltcEnGjM0LdFf2sVijZ6WX8I/rE5g2T71qhpCLjfaG4NpArwczevU0wT8doqnfuTeotbwPl6ET+3v4oINvNEcM3Ml6bKB2gkIG3pjHr1dZxyvXKTNwN1wPk1Phes3t/ognKIxOU7P66naupyN8HMEbu5UHCq1MDGdumU1lqMrGDUuGTARCYVLeK1bv3wO6eAPLV5vMmyJ/2bbAL0rTvmb4a63H9WQSlwRq7UbnutsKFZHgLvc3AIHxwTi01/ZjYn41P7m1plWDaZ+fOefEM0ZV8AoLT+HCVojBUzbqUwAn5TiKTn8by+qcXowTsjXkZ1MVaYdlrSsL4=,LL7W/1mcwYWaDcCNT1VeXrHLdf+2yZjhxsGAb3MVEIa5EvO3WTkxkpdfyZv/1JxhVi8V7Gtu5kTQYPvn5rPWv8TNOcZLNvUahahptFAY/eu1T1w2XeG8F1MZnRZw67NizwyVK28fo58gq49lxUPKt6KWjMtGF+OcP8VyNd3ry4iP21DLLJuFR4sqoTTEe5ljxHVm/4I+N7mlBH7HO1jYVMyI0XD4wa2ugjpXl1NrGFJcYxkSHsfbx7FA7U4iUkafTSPF1ellw2GtKn7pZL8mwbO5DZWlWbVyOQzNW39bXNp9ZvsGJnWmicPNnq7TrDif/dEqeXJ0LViEZo71PTONC5Q6o5SyGTOazcfn+gUjYjVR0MhrIzALpYauAbSGPd5K/igFk6o+GexLP1fhFLA9umfxNhMb9Al5XTAFZYKRdF6x5roGZDH0WxtYRMl/Dlg5y9LSDb6g+7YW2GU70nBKyQ/L3VRIv50/Mus9sH9o7tzbQduMeaJuf2N/0bNWNwWnDUqryxRU8+CLibEke0FoFIv4o68LdakGCEc73QA24xxgIKfiWK/xvT/dPkVLIfm82m0WchihWnfvzYgjOy+oI5BfQbnQc0wf0BvSA2CxJ8d0jM6l7uBZ6nZWkKzbopD/oUKTzE1qhZu8CnS0lGnDiKc1Hs35rUrPqHHkMJDt/LA=
"Dual Level, Single-Width Filing Carts","Ralph Arnett",55363,542.16,155.06,7.07,"Northwest Territories",h2dVLI6Kcei2Ro6kY42O6+TFshOAX1R5zB9TFDN+59Qszfy+UWAeyIRivvRtCfCS/4YnCd11Y0oc7LVsikGS1+VKTX0RAL+QJfX+p25D23/PgI63aP8XofsbQfzWBDBBnLTQiM8JSNSXcC/DEdWwNBqDCvnVuD3d41Db22C4NQOUaXl/pgmeHUdTTavUJhq9/d/5m2HSUsk5/Tl5Gb7lT0lUUQ9tW3vSdemvmD2qZXNSFmirk2bgkDlhS1aBaQtqRfgTeBHSSWAZ7HBvoXdoJG/1PokvzkKQoUttC/ejx1zHpWhs6qahhMOWrIcb2bl2bUFHO3LMcoVhQgOgB0h7HZiuTSi8IzyJomhWMzI18E0zd8FBeYnfjw1YY6bhZ1mbNf5dFZvS/UgHeWgwY1dkCM0zo4f363kXO2kn6qS/Ugw4e8omzwTTUl9vzqQbT7rGP7FnFkCOIVgL1bTAu9bZ5O4FjMHDde+fC0XTwMTpH0dNDMSXmG0Ji9wGzB+ITQHE1Gu12i+0qvSrw/l7nnXLxjn/Qi2mkK4xgOO9SDwZa+hYrEQWlvLdG1EkkGaLdX0msUU4Sy1t3RV9DvAa1U4oMYLTUkCGPBVNH08Z8PJMy+YY+pTjlwf64cgc4S/y2L+OlH2T0jWBHjSf7QM6Ewo0uZNAK4XrngmeIVflOOd+rFw=,gLcQNARLqyYkO/QoosZPtUKaOb5LEsVgNK6dtZezycZm/a8YWLUgrOO4xNj4va+TmV1sKuQUffci8ik4aolwT6fG+vHq7g4KatWm4ioS4pGP1qO+Fj4+nk2hT5UT0zL064Y20ESM4oZqwtD8GhPiqUHNF/0cotpkE2gyOaZ5EXZeFlwDcC4/utgyVosHqn9h9Cz34a3TMhQzTyevhGczcsQzah5MU8/t1X2gKkiI+aTRT/qq1TprPbBqHUGv4iIfKyPy1bm0xTPzc5Yht7ZFc3cPPcFssA3eyimtxNaiYd/dfelnLq56wmU9ukuSwaddUbYAY2Y4B4X2J84aiB7Jr+Bg7RUzVGWQGAurhztttP5hgrCoBXuffnWUUGrmtk2b1arLjQtE6jDXHDw3OUgamS89BSckPeaCFrlXiPtf8p0uxei+qtsotgen6M8bpwBimVduMQ7WV0yPSwD4g2vqAVt3GxpzbJcgul4N4NR5Cgsq67zuazfwoU9ZPF9KGSzd0TswudmNeg8GHSzfIY4t+6KhxF/VknENPZxk20BD0yZ63wVRiP+/HnFN9dN1RtE8HF0tlaogn8mJyFvdJRC+20v4kP+3CcRpJAf8T0lJy/4uF9FCZfQrKdIARd0zsiDQmCXtxcsIeJrA61Nm9EHbzeIr900GykWFgQumKXi2ZkE=
"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum","Doug Bickford",55366,-204.65,55.94,6.55,"Northwest Territories",TCHVdBCRt0AEb7n2nN7VooCRrzTQDnDIuRtrttnsJb75VWEqA4D2Nx7///lSnE574PK7Rujweilw259w75w8t+ypZkPp5bQB74I+Tb5EzKh+EXQfwmjF/tf3QC9Y04UHwzihBrhbyazgv4moXYVBYdJTKSmBRso7yNnBs14f0uxfh68uqcXUa2mh5Vj6vMw3QQumZZRvQ78ZINmzjYNAvVQPt7VV+dqWIcjzlJ1R3iMvGc30qfP+if2OWOdGeGe/ZcLond3xKcsNvVimeEAFIcOT8ifrAcXOR6hryfg0JpronblkzpFqyFHn6mGyAJztMDN5oNdANEmG4B7P0eU+zTcwLwJlM6rWSiXuT24ly/u2qc93iCcYwRckRMy2YMKjfCBEb6wFfAcXGcS2Fz9aqw9hwachiBpouPA1PeZOB6nVKX22UBtzSSaeuazWbaFi7nEG6KiSg3F4HlBNJBzFSrIogOpYzxh+YT1GleWypwV0hGgVHgKLLtzYk5eUU6opr0jKwBWP4coXNIOWKkcCGTRvkLxVtwZABUfEbzWcJTkndi0FJndGZ92TE9g/0LOJSlpD06INFEG0S8Pbdf1S9+4259FJDUUzpsobKGQNkW/jnb2UxJwd8sTICdGTGqbhB9kGlEe8aDGeRjNNKqr0eMfLI2K91r9nomVyquQFhmk=,I+3imM+PX8hi3Dfc9CJodTE+tk6W9d8QFTY/GfoP3sJHMjTi1ZWeIynD1oCo9Bkk2rL3xs8KS2jQtaVdMJVBiG8TkTm/hUE+k/N4CLFt4GPCzAOk9mcnFmvYTfTD0G4FVIRrO+tOUx68g1jKJesqtA+uNnD46BIdWZ1Eg8H/GyhJbvR5mwLV+ruFBbxGvUW8VAMMPhgFI7PEAX8lwmi2GmPa+UX3hGttXrXVGFN0++erdl+zZ/Bu7dHgC8ejUSWgukHMsv0cgRrVy5T60LtiHdVrDDK++ubgrTrungsffU4wptGpqWmKoBEl9Rc42ZcT2QW3bf81wEJb1v73NM8Q4GQZkmWsLrnH0yJGpHtgTHLCS1koM72gD2Ofz5edKaO1mAUu399HpS5VL3QCMALWRCTIaIAR12KOVZylOxXzC8myphNL9fEWYtgJyrmzt6pECDRuhDUUrnfB3PP0SjT1jgJpE2k3kJZBpRFZGoPiFelVtK5kiVdIrmh6jxhICV40AfPTNYJmvtFHQ2gJhxyhZpmllNxhc9NmyOfuAOwSBnhKXRoE4bzFbKnhxRE7WztmJHoyG495Q06A0pDqYhRHkOBqnao8+C17n3D+6FIIO3TCwZN+8u4o6q50kod7fhXRHMoQo77Ntkgo1kIM3PAH7VwVQqbA1RvhZtEwsQwSH58=
"Wilson Jones 1"" Hanging DublLock� Ring Binders","Eugene Barchas",55715,16.65,5.28,2.99,"Northwest Territories",VqamSQfhSRM683lznq+3cnpQ2xTLEayuap0LqD+9sPJKjW1OLB9128yiWDpG4873aMvUUBbpCOlCcSYewllqd3BwNAVRAdh8Pf8GYmhqz3vgY/DbVr6nGj7uJMdj+4WOeXLQ/AA3fO5l1mXUWC2JDm0UnVPMusVrLXggV1mdVpgabII/pO6ffhwXAxdJBdbTGPPs9xKKygcIMaCF8xmnFPlQpV0w6ArjQxvZWb6ygxD2Wgt/77rDiXnr1X4NkH7PEkH4V1494q09+KGpny/JSZ/qJskGMx534CWaiDQqzqks0h+mVtjTVhVNhX05n/CSpmME2pSYSl7VuMomk73XNpvWIplJTSyp7YLKRNtsBQvJIsfNetmOMCo6I4TNhQkLDzzMUe+yXQzXd0jb28z1sFdQ1Fw5PTHEim672PX3eDCpShKNHbyJ51FCGWNr8B6rlhGRIgnf9t/OAvViSeYaMctPAte78/3U81+Pat6aO/sYEZ2M5Krvx7BIDkEgY8ma1PlPaOvUcP/Qwxu8+bAZg06MsvwqtWitIpRrYVUuBqmsd0kIyAQm5LQ+iy3II6yFdhUCk1x5/at/0W/0FIlCqIcuNlpsShPZAct1c0dVXC85z/NMWCgibqWUR0w0DuGPvFE50nr+AKQfPFVlPqcJTp+qEOHPdJhoc6GbQLQWFm8=,UQPkbi5Uv1ODvWaCrF5ov0tZd59hEzUyO8yOqsLr+SlnvpAKCCLamrVdnjg6uCz1Av1c9LzIUByO6WFWMIuCQ08SAAS5UFi+NSDX0pUivqqG2JSv03OdFIb8XuqqCKdlvXPVpIGWcIU559oKuz4gQc0mVEldxJvOjk24UTegEtz6BvkF6H3ijMFYU86NlJmVYjjVxAnD+s2CwnI04RPn9HACikg7kiWxAFvqr4wx0S5dJBgkkmYpU2gGldGRYHFkyORqltK1aqn/g+ESG2ZzfR9jSlWnEaNEdlNgWhZ8J8jhOTTsSkd2Ao+nSJq2vhjkO4GBNTKYUHqb1lZq/YlmAk7gJh8Yq7oIhlaiuIzubaXNhXAaVyMAWSkhzm7Baamo8bs1S0B++DD+bM3LMBjjAMT92waBOj8cBLd3t5iL8I3g2pb3/9CFtUIZDKLkzOJa8W/lsXwEZaEATJaQaonK5VSa5+CCfZkHdtELj9BpwjIQmqMeyQwtT8SqZSVpgwpDH47erYtVvBcDHwJZJbVs4JYF8Ou/oLH5yGbYha/osuRRLgYSmIFC2g5+04EWWIBWiDu5/yX7LvstqDMAQZPPudNEg+KmISlzTovtJSuI9ukNo/rACP1iz3geymNvJhRZ1EJ/zXaODrwQLgM6kuEyQxlfdFqZTkLwZq2aE6FU5EM=
"Master Giant Foot� Doorstop, Safety Yellow","Brad Eason",55875,39.29,7.59,4,"Northwest Territories",jCjecCXRt6NlJuizVssoj/NCP1MzXoaCzoD1syS927/AP44NoIG1BfLR7flMpDj9d10txppVCH7Bai5IvsQwsCHmMsyc4k2ctcutVZhJMUkF4o1cRYOzskbtMXNGkuhedII1N1XSjv/4IgzbGtT7DpeK8h2h+hx5M+dsnAql9boe7BVCc89TREWlJ8zVb7kmRu8C1B3RAcS10A4+R6dWod5IZhqGV7DXNcDq9GjF8W/E8sSbD06w4W0XuLyLdr72qknRUrEmDCX9xNcQDf0y3JcvAsb7wzGFuVjf6d9fSIzKvERlXhckKpHvR58X8e5GhFo77hvVBcIk25a3NwvhBgOwIzyzNIKV/IYX198hhUXE7/1gLe0aQClkttaixSdK/yWzZ9Pk6x/XdSzakOo6r8Afx4CEciTe8kYG2jgYDU8YZTalAU/dTWnr3KfZKWXncJIgpCFci6m/mp75KYXGT0SvMwZN0TC2fjpNPlVj/5kyfMH5+dttTkaezIPWVNCz6iAmPohD3vlkACgRg6qwt14QPm7IWRFlCo30t8JRu8KqzPCRkcNAh0zIPG3c3oAvOaEtggkF6XRGJXly7ZjY9Msba8QQolSHDrQFTYVM8wylSp4sB5weIa/0us4dG1ha34MnTJ4/CRuwqWBKRwe1piA6hCsFAKKYaW++UMPcNZI=,O+l5yRvLw/3601JmLHZNtflHFto6gvePXU3Y67n5X+dc3MxcwQ3bGu7bbU9V5bkOcKehYF+r4Du//1RIAkxLYa40KVwdofrACE4mACuYLvy0koVuLBnrBBBTxeINOhXB48Vw1y+xmKGNWAt0A7m8SLJnUNNYcLiCgmH5AyZy+0ypVLlYFgIu1TQfUglW6BUeWbxslc8khxPqRMXn1cHq3CE6znPWJbnV+7XEfAuDvWKNdS36BSdf1lyb4SZuAqS/VWfnm9PHZpTNPQU841Q92USIgR/oBxJk+zIDqxqHS2isLC0KnTvJthyqsbk1eLUsYsO8fGh7Onh/++8Bkus9kimr2U+n/QDyM7mcxJjQVbbgLV7+U9d5BcdsV7tKcSoSqhVBS3/u/c9RYKGAQbI9+NkxnqYFyHu2O6ZF8ySIl7U5ov21NBsV2WTWLtafPZdyAO9m30g1q8hawKpgwYZv2Gy5G1l5YwyC7KG5NNoluLQdpUd9+2vVI2QtsGgszSIJAhjyb7rg39HHi+VcdC8xYVDJ2Gpc75cTDNXlaiUiXXzM4nKxSaXiVPIQnO8ZuCjnax3TDvlLnH3eYgsSOo/IX7bHrGC5/nStq1cwXyHWk+xML6BCOUTJqhDeW3F5G+9H6fdGTlBOoftiR8XB1YeyNISyrkcNzXiFaabUAMXMJF0=
