TASK,NAME,EMAIL,STATUS,CREATED_AT,UPDATED_AT,DELETED_AT,FILED1,FILED2
"Xerox 1882","Claudia Miner",37541,98.32,55.98,13.88,"Northwest Territories",e5047679a730a73d70f280c6b10cb352a015516dedb20175c6f6cff6eb5d02c4,e5047679a730a73d70f280c6b10cb352a015516dedb20175c6f6cff6eb5d02c4
"Carina Double Wide Media Storage Towers in Natural & Black","Claudia Miner",37541,-599.54,80.98,35,"Northwest Territories",1f579f9650b8c04d0fd059fe5e42ad64fc636a575660d1e3cf256199af79ef9f,1f579f9650b8c04d0fd059fe5e42ad64fc636a575660d1e3cf256199af79ef9f
"Portable Personal File Box","Brendan Dodson",37634,-36.78,12.21,4.81,"Northwest Territories",7a531aa8b27bd3da3d101ee7245099c35d27b53b46a32185ebf76ced4b217971,7a531aa8b27bd3da3d101ee7245099c35d27b53b46a32185ebf76ced4b217971
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L","Dorothy Wardle",37793,-49.31,13.9,7.59,"Northwest Territories",b8d0f2bb94db9956fc797b631df10a0adc79ade2dd6635335ed6aa126b466560,b8d0f2bb94db9956fc797b631df10a0adc79ade2dd6635335ed6aa126b466560
"Eldon Cleatmat� Chair Mats for Medium Pile Carpets","Mike Pelletier",37860,-98.31,55.5,52.2,"Northwest Territories",1de1f85cb1c14f98be1ccfc39f42e8c3374a6aecb7d09e77b96adf03b7505e97,1de1f85cb1c14f98be1ccfc39f42e8c3374a6aecb7d09e77b96adf03b7505e97
"Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)","Edward Hooks",38884,-119.84,5.28,5.66,"Northwest Territories",6a1f8cf4982e9bc9db6363862896a92b71b4b8aa5adb7bfb4e1db152fbbdb087,6a1f8cf4982e9bc9db6363862896a92b71b4b8aa5adb7bfb4e1db152fbbdb087
"Hon 94000 Series Round Tables","Edward Hooks",38884,-98.05,296.18,54.12,"Northwest Territories",68ee05255c7161f5d23fb7060b9ed05cb5afeb8ecdabad51f738f4113fe9fea1,68ee05255c7161f5d23fb7060b9ed05cb5afeb8ecdabad51f738f4113fe9fea1
"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting","Jamie Kunitz",39364,-1.33,92.23,39.61,"Northwest Territories",2c21d2a4e356b69c3f57e18137f119fab00720a26bbac280894c9a6a11a800bb,2c21d2a4e356b69c3f57e18137f119fab00720a26bbac280894c9a6a11a800bb
"Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","Jamie Kunitz",39364,8417.57,1270.99,19.99,"Northwest Territories",9d7cb05ee384d40e289116522fcf9373b93d8c5295da474c92d4943aa07e6432,9d7cb05ee384d40e289116522fcf9373b93d8c5295da474c92d4943aa07e6432
"Global High-Back Leather Tilter, Burgundy","Julia West",39457,-1975.26,122.99,70.2,"Northwest Territories",5aabd71e746bd7e36a93ff1ff37bb2cbc8553c9b7d55a8751cbfc3aa688b8955,5aabd71e746bd7e36a93ff1ff37bb2cbc8553c9b7d55a8751cbfc3aa688b8955
"Poly Designer Cover & Back","Jeremy Lonsdale",39683,168,18.99,5.23,"Northwest Territories",77ee23239172e4e3976153ec355be5ba5863ad339c06b0a60b7fe2aed0f20245,77ee23239172e4e3976153ec355be5ba5863ad339c06b0a60b7fe2aed0f20245
"Lifetime Advantage� Folding Chairs, 4/Carton","Jeremy Lonsdale",39683,2113.95,218.08,18.06,"Northwest Territories",4722875de146414eda04faca68d32adc563f958b378d99f5ca6c66ac214ed1b2,4722875de146414eda04faca68d32adc563f958b378d99f5ca6c66ac214ed1b2
"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size","Jeremy Lonsdale",39683,66.97,20.24,6.67,"Northwest Territories",46df938ea3b8e53e6b051518c9061a0a56d0a11e33a1885ea824367b35b46664,46df938ea3b8e53e6b051518c9061a0a56d0a11e33a1885ea824367b35b46664
"Stockwell Push Pins","Jeremy Lonsdale",39683,6.37,2.18,0.78,"Northwest Territories",d613f3d95143e0b88ff7a130c4b43e14a421c840b1689191f5173cb670a8834e,d613f3d95143e0b88ff7a130c4b43e14a421c840b1689191f5173cb670a8834e
"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack","Cindy Schnelling",39846,-62.73,4.98,4.62,"Northwest Territories",0a7b75d8204f2e9ace5c36c4c5057bf6379bf96afcbbe66121c0114e751c0222,0a7b75d8204f2e9ace5c36c4c5057bf6379bf96afcbbe66121c0114e751c0222
8260,"Heather Kirkland",40036,-147.36,65.99,8.99,"Northwest Territories",ce20ee5cdb2eab647b863ef8bfaf8fb98e8593abf0c339eeb07f576143686176,ce20ee5cdb2eab647b863ef8bfaf8fb98e8593abf0c339eeb07f576143686176
3390,"Alan Barnes",40067,519.25,65.99,5.31,"Northwest Territories",75ec6be366158c5bd9149a36f927e3d6b1688ec427fa9d254512fb198048cef7,75ec6be366158c5bd9149a36f927e3d6b1688ec427fa9d254512fb198048cef7
"Global Deluxe Stacking Chair, Gray","Hunter Glantz",40132,149.83,50.98,14.19,"Northwest Territories",e460fb6e59d13d4c85e91fcf860299e83d571afb8f5f48b93d240efbb89e3c44,e460fb6e59d13d4c85e91fcf860299e83d571afb8f5f48b93d240efbb89e3c44
"Bevis 36 x 72 Conference Tables","Hunter Glantz",40132,-219.38,124.49,51.94,"Northwest Territories",6872430601990a4be9cd2f041ff7f6dc474652f671c92c4ac9270b638211cd96,6872430601990a4be9cd2f041ff7f6dc474652f671c92c4ac9270b638211cd96
"Avery Flip-Chart Easel Binder, Black","Hunter Glantz",40132,-86.2,22.38,15.1,"Northwest Territories",c5ebc37ca02040701bfd5a74c7e1baa398f008a020e173b90258be3e90fc5ce8,c5ebc37ca02040701bfd5a74c7e1baa398f008a020e173b90258be3e90fc5ce8
"Howard Miller 16"" Diameter Gallery Wall Clock","Julia West",40160,202.87,63.94,14.48,"Northwest Territories",750279e6cd34bf416309fde5e46e395e53bcea38b0119ee83f14b62dc6ebddf5,750279e6cd34bf416309fde5e46e395e53bcea38b0119ee83f14b62dc6ebddf5
"ACCOHIDE� 3-Ring Binder, Blue, 1""","Carlos Daly",40518,-12.16,4.13,5.04,"Northwest Territories",544ca5d5cd93fe782422ee27a494314effe590423dfd9cacfad936ca591631f5,544ca5d5cd93fe782422ee27a494314effe590423dfd9cacfad936ca591631f5
"Global High-Back Leather Tilter, Burgundy","Barry French",40804,-1775.83,122.99,70.2,"Northwest Territories",8987bbfb17f2aec80a87f05353fe9071792482b354b249c850d243a4a6710467,8987bbfb17f2aec80a87f05353fe9071792482b354b249c850d243a4a6710467
"Wilson Jones Hanging View Binder, White, 1""","Susan Vittorini",40902,-48.88,7.1,6.05,"Northwest Territories",fc408912dbc76b8b706e46862e6fe2aeededf907810aa72b99ed1a2917c146f5,fc408912dbc76b8b706e46862e6fe2aeededf907810aa72b99ed1a2917c146f5
"Boston 1730 StandUp Electric Pencil Sharpener","Carl Jackson",41063,-34.09,21.38,8.99,"Northwest Territories",467cdefd7279e7fe5e5b4d23431e9cb2448efdacb69bd5381b48b2209be0c8f1,467cdefd7279e7fe5e5b4d23431e9cb2448efdacb69bd5381b48b2209be0c8f1
Accessory31,"Carl Jackson",41063,42.27,35.99,0.99,"Northwest Territories",bea84d6023439552ba50c36241c1eaae5af5d472861380907479e8ea83e3d82d,bea84d6023439552ba50c36241c1eaae5af5d472861380907479e8ea83e3d82d
Accessory8,"Carl Jackson",41063,822.89,85.99,1.25,"Northwest Territories",680336053ad3ec5c709b3005928c981d560c386a2aa1c049d21647d70d4ed128,680336053ad3ec5c709b3005928c981d560c386a2aa1c049d21647d70d4ed128
"Fellowes 17-key keypad for PS/2 interface","Alan Barnes",41153,-45.1,30.73,4,"Northwest Territories",8198743b2eae3fc5a110a378f5465a96db9a12275b0818f2bcfb0844f26b3729,8198743b2eae3fc5a110a378f5465a96db9a12275b0818f2bcfb0844f26b3729
"Hanging Personal Folder File","Charlotte Melton",41184,-56.06,15.7,11.25,"Northwest Territories",78c34121ea61607cd2c2e47f676ffc3f7876b7824de9840d3f08582cf3072a0e,78c34121ea61607cd2c2e47f676ffc3f7876b7824de9840d3f08582cf3072a0e
"Ibico Covers for Plastic or Wire Binding Elements","Beth Thompson",41409,-18.25,11.5,7.19,"Northwest Territories",b4d74d2b366be618e654bbff973077916cb46885bfa331000f685775bf940b83,b4d74d2b366be618e654bbff973077916cb46885bfa331000f685775bf940b83
"Hoover Portapower� Portable Vacuum","Bryan Mills",41696,-2088.68,4.48,49,"Northwest Territories",2a0abcaebc314577ae0c6fc19786e014719e9364b2cf21306b596c4e337e2d1d,2a0abcaebc314577ae0c6fc19786e014719e9364b2cf21306b596c4e337e2d1d
"Fellowes Command Center 5-outlet power strip","Alan Barnes",42209,-12.82,67.84,0.99,"Northwest Territories",82899351b80a7731bf30236261c9b1c6b74e042c6c485d4de9e58ce0dc4aa13a,82899351b80a7731bf30236261c9b1c6b74e042c6c485d4de9e58ce0dc4aa13a
"SAFCO Arco Folding Chair","Alan Barnes",42209,2795.36,276.2,24.49,"Northwest Territories",59ba5fe2ad54cfa2fa81bcc161e0637d2b45af7423af7f6906f4d9260cc0d497,59ba5fe2ad54cfa2fa81bcc161e0637d2b45af7423af7f6906f4d9260cc0d497
Accessory12,"Beth Paige",42561,298.48,85.99,2.5,"Northwest Territories",58060aec76eae5502de2af9bfa5552a04ad0175a7868a4c13673da4fbb620b5f,58060aec76eae5502de2af9bfa5552a04ad0175a7868a4c13673da4fbb620b5f
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black","Mike Pelletier",42564,2155.41,200.98,23.76,"Northwest Territories",649e9808e3cef6868a4183ed15b02308e107a9df81bd844aa697f6321c25f473,649e9808e3cef6868a4183ed15b02308e107a9df81bd844aa697f6321c25f473
3390,"Delfina Latchford",42695,-10.3,65.99,5.31,"Northwest Territories",c1df0972b4c554713b659d07090c9ee0de2be08aad7694493014d2f2d0364545,c1df0972b4c554713b659d07090c9ee0de2be08aad7694493014d2f2d0364545
"GBC DocuBind TL300 Electric Binding System","Susan Vittorini",42981,232.44,896.99,19.99,"Northwest Territories",05be5a95c191d5a394439d3886ef2a25f0bc11d8e289481881454585c60908f5,05be5a95c191d5a394439d3886ef2a25f0bc11d8e289481881454585c60908f5
"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb","Dorothy Wardle",43109,-21.85,15.01,8.4,"Northwest Territories",a9699b2106dd2bd2c33e0febf1bf770702b726b1bb9a9b1b80c2b68c48f195a2,a9699b2106dd2bd2c33e0febf1bf770702b726b1bb9a9b1b80c2b68c48f195a2
"Microsoft Internet Keyboard","Dorothy Wardle",43109,-145.78,20.97,6.5,"Northwest Territories",cf5a92ea99f2979c72ff01078afca643a5524f794826657ca195d1a106b2231c,cf5a92ea99f2979c72ff01078afca643a5524f794826657ca195d1a106b2231c
"TDK 4.7GB DVD-R","Dorothy Wardle",43109,-3.96,10.01,1.99,"Northwest Territories",05eedfac2ba4f1549d6c2a3329dc1df5bd8e130b7b6615df6a910d07c42b4fd3,05eedfac2ba4f1549d6c2a3329dc1df5bd8e130b7b6615df6a910d07c42b4fd3
"Xerox 1977","Susan Vittorini",43203,-33.69,6.68,5.2,"Northwest Territories",01c780e1e11bf4d23b7c6c6f9434607d662d00e41c7f2a47d0913e27f856be96,01c780e1e11bf4d23b7c6c6f9434607d662d00e41c7f2a47d0913e27f856be96
"DAX Solid Wood Frames","Jamie Kunitz",43236,10.68,9.77,6.02,"Northwest Territories",714e04a89abf4d2b910a493d0e99c1695d010149063681406a77452b3123d5d8,714e04a89abf4d2b910a493d0e99c1695d010149063681406a77452b3123d5d8
"Honeywell Enviracaire� Portable Air Cleaner for up to 8 x 10 Room","Fred Wasserman",43267,171.26,76.72,19.95,"Northwest Territories",a309a9b93b08cb3020ce7578b3762dfa4827e2c1ea891616ebb1d3d243a907ed,a309a9b93b08cb3020ce7578b3762dfa4827e2c1ea891616ebb1d3d243a907ed
"Belkin 8 Outlet SurgeMaster II Gold Surge Protector","Doug Bickford",43329,752.37,59.98,3.99,"Northwest Territories",fbdd307b7595dfb2eba4f68497f6116050b33f8bc94ad3bc3fd7e244ccdcfa72,fbdd307b7595dfb2eba4f68497f6116050b33f8bc94ad3bc3fd7e244ccdcfa72
8260,"Fred Wasserman",43330,337.04,65.99,8.99,"Northwest Territories",25f48fc642893aef2c5988fe4180f01830bf220dbcd9f6fbcc22b6375d9a63e3,25f48fc642893aef2c5988fe4180f01830bf220dbcd9f6fbcc22b6375d9a63e3
"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13","Susan Vittorini",43364,158.98,23.99,6.71,"Northwest Territories",9261c33c62287d70a610c9c83fec3d479601bbd1bb82ea9a6ca9e76607398e53,9261c33c62287d70a610c9c83fec3d479601bbd1bb82ea9a6ca9e76607398e53
"Multimedia Mailers","Doug Bickford",43392,2969.81,162.93,19.99,"Northwest Territories",48af4970b489e1cdaaeb839669fecec7c82671158876c7017c0cd41a97f704d1,48af4970b489e1cdaaeb839669fecec7c82671158876c7017c0cd41a97f704d1
"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes","Claudia Miner",43781,240.41,10.94,1.39,"Northwest Territories",932bac0060fd4b69d27911304588f9a0c7d83482b2ee3a8e459eac64c1cde259,932bac0060fd4b69d27911304588f9a0c7d83482b2ee3a8e459eac64c1cde259
"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets","Claudia Miner",43781,393.41,40.98,2.99,"Northwest Territories",d737de633b578ddfd0dcf70e6c1648c01b18b2125900f5b777ecf2af59e85352,d737de633b578ddfd0dcf70e6c1648c01b18b2125900f5b777ecf2af59e85352
"DXL� Angle-View Binders with Locking Rings, Black","Frank Price",44071,-43.75,5.99,4.92,"Northwest Territories",dc27e2d181d469ae497816c0c9a1c2c7ca2f277f26a032758180c9c6ffb69b7e,dc27e2d181d469ae497816c0c9a1c2c7ca2f277f26a032758180c9c6ffb69b7e
8260,"Frank Price",44071,83.84,65.99,8.99,"Northwest Territories",eb996b7a60d88477fc30be2f6532cca1f4279188ef6ca3710682001f2f569265,eb996b7a60d88477fc30be2f6532cca1f4279188ef6ca3710682001f2f569265
"Newell� 3-Hole Punched Plastic Slotted Magazine Holders for Binders","Dorothy Wardle",44519,-144.76,4.57,5.42,"Northwest Territories",aeb493c3053aa5225d6a03738ee81aef9a60ba0db573babbbb8cc37ff0c800c5,aeb493c3053aa5225d6a03738ee81aef9a60ba0db573babbbb8cc37ff0c800c5
"Laser & Ink Jet Business Envelopes","Dorothy Wardle",44519,155.69,10.67,1.39,"Northwest Territories",34536f9d3e0ff35f012cee984cf6ed98f285397bbaee65dd795b732e053727ee,34536f9d3e0ff35f012cee984cf6ed98f285397bbaee65dd795b732e053727ee
"Okidata ML390 Turbo Dot Matrix Printers","Dorothy Wardle",44519,5386.32,442.14,14.7,"Northwest Territories",cc5febd0dbd03d8fb093b31cdb31e59c1f830aa8d929d798a713ff9bad9bc557,cc5febd0dbd03d8fb093b31cdb31e59c1f830aa8d929d798a713ff9bad9bc557
"Eldon Regeneration Recycled Desk Accessories, Smoke","Allen Rosenblatt",44708,-37.39,1.74,4.08,"Northwest Territories",8f6f73e44fdf2c82e5034827ffb0adb3332452330a1875f1c882efec68c769ac,8f6f73e44fdf2c82e5034827ffb0adb3332452330a1875f1c882efec68c769ac
Accessory36,"Dorothy Wardle",44772,-232.99,55.99,5,"Northwest Territories",03f8ac4346980ee44262913966abb944485248e3552581cd39342438c31bf802,03f8ac4346980ee44262913966abb944485248e3552581cd39342438c31bf802
"Linden� 12"" Wall Clock With Oak Frame","Julia West",44839,-246.3,33.98,19.99,"Northwest Territories",d2c224dbd6d84e9ba88f094bdb39005e42b072aaeafe205c64fc9b1fef6b5567,d2c224dbd6d84e9ba88f094bdb39005e42b072aaeafe205c64fc9b1fef6b5567
2160i,"Ralph Knight",45217,1864.66,200.99,4.2,"Northwest Territories",6d57270d08f6eb4b031aeb0b41e4e2770586fef0d8bff9b69e921863e09c7bda,6d57270d08f6eb4b031aeb0b41e4e2770586fef0d8bff9b69e921863e09c7bda
"Global Deluxe High-Back Office Chair in Storm","Michelle Lonsdale",45440,-183.6,135.99,28.63,"Northwest Territories",e0e892009e47dc79795812328d896e5c850af31532513b2aca8a00f5ee2c86b6,e0e892009e47dc79795812328d896e5c850af31532513b2aca8a00f5ee2c86b6
"Howard Miller 16"" Diameter Gallery Wall Clock","Charlotte Melton",45766,1026.07,63.94,14.48,"Northwest Territories",cf5feabe1e7c3abeb222260ab22f8a11d780022045c22ad05fa2f41d293382fe,cf5feabe1e7c3abeb222260ab22f8a11d780022045c22ad05fa2f41d293382fe
"Canon MP100DHII Printing Calculator","Charlotte Melton",45766,1765.48,140.99,13.99,"Northwest Territories",d2342ae7209182ba06aadad845763aabea1ae24a3adf317ed131c479e60ae103,d2342ae7209182ba06aadad845763aabea1ae24a3adf317ed131c479e60ae103
Accessory21,"Allen Rosenblatt",45861,319.1,20.99,0.99,"Northwest Territories",2ef5411e5686871b15822c187015338a739474f767e78e8bcbed0454acd7786b,2ef5411e5686871b15822c187015338a739474f767e78e8bcbed0454acd7786b
"Verbatim DVD-R 4.7GB authoring disc","Neola Schneider",45957,162.83,39.24,1.99,"Northwest Territories",f67728e5c50d785b44cc5ec6e0c22478a6bd0875e7074462e34259f8ee2a7525,f67728e5c50d785b44cc5ec6e0c22478a6bd0875e7074462e34259f8ee2a7525
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4","Neola Schneider",45957,-30.92,7.64,5.83,"Northwest Territories",b6270ba3bf8271130df2b003adc349a0575794851b3c69e316bbcf632133c782,b6270ba3bf8271130df2b003adc349a0575794851b3c69e316bbcf632133c782
"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro� Back, 8-1/2x11, 25/Bx","Joy Bell",46912,181.53,54.74,14.83,"Northwest Territories",16fe9ba71a00b4f95017ecd1c96d5a42e97fdb6427159b6ebf9e39479fbd4fb7,16fe9ba71a00b4f95017ecd1c96d5a42e97fdb6427159b6ebf9e39479fbd4fb7
"Avery 51","Monica Federle",46980,103.16,6.3,0.5,"Northwest Territories",30738b0273d27ade81556c0e43312c3964c30ad65fa6359cc95c7c8345226fe0,30738b0273d27ade81556c0e43312c3964c30ad65fa6359cc95c7c8345226fe0
"SANFORD Liquid Accent� Tank-Style Highlighters","Jamie Kunitz",47460,-3.64,2.84,0.93,"Northwest Territories",08d6ac2df0c69b35d96685577f6e40104c9a1e3e0c278e78378231a788d37f3f,08d6ac2df0c69b35d96685577f6e40104c9a1e3e0c278e78378231a788d37f3f
"Avery Poly Binder Pockets","Susan Vittorini",47462,-166.92,3.58,5.47,"Northwest Territories",37a168d8bd934c2f29ae5e8eb0075a2b08f5dfa098769f0c941ea8d1f8fff069,37a168d8bd934c2f29ae5e8eb0075a2b08f5dfa098769f0c941ea8d1f8fff069
"Dixon My First Ticonderoga Pencil, #2","Susan Vittorini",47462,-1.22,5.85,2.27,"Northwest Territories",1eeb1ad76c27065b0d8045e6c716503589808d670699d9b3822fe65ec0c88fac,1eeb1ad76c27065b0d8045e6c716503589808d670699d9b3822fe65ec0c88fac
"Acco� Hot Clips� Clips to Go","Susan Vittorini",47462,21.62,3.29,1.35,"Northwest Territories",e7bfc1b2060105f51d9866235b53b335b55574fb304d7b708e3ca4e5e9b5e399,e7bfc1b2060105f51d9866235b53b335b55574fb304d7b708e3ca4e5e9b5e399
"Fiskars� Softgrip Scissors","Charles McCrossin",47620,20.27,10.98,3.37,"Northwest Territories",a04a73e908c43296ac12ebd66b45e2964dbb3f19b61bf0f8572c983d80f4da38,a04a73e908c43296ac12ebd66b45e2964dbb3f19b61bf0f8572c983d80f4da38
"Elite 5"" Scissors","Cari Schnelling",47749,-188.53,8.45,7.77,"Northwest Territories",915e7887320f49e2a591fd14cac6087db9062527e964a60e22aeaa42b7ff9d9f,915e7887320f49e2a591fd14cac6087db9062527e964a60e22aeaa42b7ff9d9f
"Eldon Wave Desk Accessories","Doug Bickford",47873,-17.38,5.89,5.57,"Northwest Territories",405dd54c25ef78bfc23f4513e63bc1600ceafd850efe680b9d51a2a6993954c1,405dd54c25ef78bfc23f4513e63bc1600ceafd850efe680b9d51a2a6993954c1
"Avery 478","Don Miller",47943,24.06,4.91,0.5,"Northwest Territories",e204de18997f2840eb3a42cf73d3bebeefa20d1b80c8f0dcc8f54f327fc31410,e204de18997f2840eb3a42cf73d3bebeefa20d1b80c8f0dcc8f54f327fc31410
"Boston 16701 Slimline Battery Pencil Sharpener","Don Miller",47943,63.46,15.94,5.45,"Northwest Territories",cc0fb275e2a3cff0b17d358b97c5e911c0a68eab7990c9fc2aaf29979b1d536b,cc0fb275e2a3cff0b17d358b97c5e911c0a68eab7990c9fc2aaf29979b1d536b
"Xerox 1982","Fred Wasserman",48101,-39.92,22.84,16.87,"Northwest Territories",84bc85d047d33181977f63163233b88ccbdd104d70646e5a5a262f78430b54bf,84bc85d047d33181977f63163233b88ccbdd104d70646e5a5a262f78430b54bf
"Soundgear Copyboard Conference Phone, Optional Battery","Bryan Mills",48295,4938.78,204.1,13.99,"Northwest Territories",135a86f72fc612995d37b18ab9a23ecbb045f9bc6997f8022d3bd150da76598a,135a86f72fc612995d37b18ab9a23ecbb045f9bc6997f8022d3bd150da76598a
"Dot Matrix Printer Tape Reel Labels, White, 5000/Box","Carlos Daly",48839,-37.06,98.31,0.49,"Northwest Territories",9463caf30012869ee9338881697345d7b45366cb371552b659294a74a84a3d50,9463caf30012869ee9338881697345d7b45366cb371552b659294a74a84a3d50
"Euro Pro Shark Stick Mini Vacuum","Joy Bell",49154,-807.89,60.98,49,"Northwest Territories",1e8b48acb830df6fa79e845bc1761d9b1c1577b5ce1947f14b892adb55700e49,1e8b48acb830df6fa79e845bc1761d9b1c1577b5ce1947f14b892adb55700e49
"Panasonic KX-P1150 Dot Matrix Printer","Claudia Miner",49921,-280.28,145.45,17.85,"Northwest Territories",d3a02f0246bb2f9e0bf6fd5aef04eaa7f083a5577f953eeff4dbcd3760e1e67e,d3a02f0246bb2f9e0bf6fd5aef04eaa7f083a5577f953eeff4dbcd3760e1e67e
"Recycled Eldon Regeneration Jumbo File","Claudia Miner",49921,-7.26,12.28,6.13,"Northwest Territories",f59e3b986c62b7e050bf5f2463625983ccfcc66dfe6e3868e3fb782a01614163,f59e3b986c62b7e050bf5f2463625983ccfcc66dfe6e3868e3fb782a01614163
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""","Beth Thompson",49952,630.28,107.53,5.81,"Northwest Territories",14437bbbc7093ea5b800f9c040538b399c5e99da8b77628a23478d6af4e5c572,14437bbbc7093ea5b800f9c040538b399c5e99da8b77628a23478d6af4e5c572
"Avery 498","Allen Rosenblatt",50117,14.49,2.89,0.5,"Northwest Territories",179c2e0e9b928793a13902ae5900e458833a3d2ea9d69c046aaecd7ef21ff8f7,179c2e0e9b928793a13902ae5900e458833a3d2ea9d69c046aaecd7ef21ff8f7
"Premium Transparent Presentation Covers by GBC","Beth Thompson",50278,-27.53,20.98,8.83,"Northwest Territories",b5d153e4d5400595c7e634e7719d55ad8be2c24cef2774037e82417229aea301,b5d153e4d5400595c7e634e7719d55ad8be2c24cef2774037e82417229aea301
"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf","Beth Thompson",50278,-355.94,100.8,60,"Northwest Territories",354a769da63d29e199dad1bdfa705efb97094bc8aeef165d233b15a6c311fdd9,354a769da63d29e199dad1bdfa705efb97094bc8aeef165d233b15a6c311fdd9
"GBC VeloBinder Electric Binding Machine","Susan Vittorini",50374,1443.35,120.98,9.07,"Northwest Territories",f83d0663311aa6fe5120d934b341b3f3be9f1e7dd49f79148cf6884156b849e5,f83d0663311aa6fe5120d934b341b3f3be9f1e7dd49f79148cf6884156b849e5
"Brown Kraft Recycled Envelopes","Sylvia Foulston",50565,-138.82,16.98,12.39,"Northwest Territories",aaa9fa12c62889066a7065c104e852aceca5961f740da50f0e8fcd482b8a5e26,aaa9fa12c62889066a7065c104e852aceca5961f740da50f0e8fcd482b8a5e26
"Acme� 8"" Straight Scissors","Joy Bell",50688,27.86,12.98,3.14,"Northwest Territories",aa1e4a9b731be851e634103496e2e5e03549a233a140f8d1b9eb03e0f31b6706,aa1e4a9b731be851e634103496e2e5e03549a233a140f8d1b9eb03e0f31b6706
"Bell Sonecor JB700 Caller ID","Becky Castell",50754,-58.34,7.99,5.03,"Northwest Territories",73e8cb53b13c06a9bf87cb3f25bd173cdb2522f4ab4f486c822835d92103ccea,73e8cb53b13c06a9bf87cb3f25bd173cdb2522f4ab4f486c822835d92103ccea
A1228,"Carlos Daly",50914,2763.13,195.99,8.99,"Northwest Territories",e776402b3f0e311e82401f1b8b5e261672e37b0e7011308f0ceb9ecb8be3b71e,e776402b3f0e311e82401f1b8b5e261672e37b0e7011308f0ceb9ecb8be3b71e
"3M Polarizing Task Lamp with Clamp Arm, Light Gray","Cari Schnelling",51169,-192.92,136.98,24.49,"Northwest Territories",d8f92510809722daeddec4af0add8c4870a1679836a4ad471551e5dffa9a9b34,d8f92510809722daeddec4af0add8c4870a1679836a4ad471551e5dffa9a9b34
8290,"Jim Radford",51938,-488.31,125.99,5.63,"Northwest Territories",e65f2e67f7f922c608b04f2a508195ce61265ea35b933a72aea556a9cdd36f09,e65f2e67f7f922c608b04f2a508195ce61265ea35b933a72aea556a9cdd36f09
"Hewlett-Packard Deskjet 5550 Color Inkjet Printer","Allen Rosenblatt",51970,-343.47,115.99,56.14,"Northwest Territories",9b32e6894263cb3d96533321ed824699a05a8e76d7808f7cf3d66b4957fd810f,9b32e6894263cb3d96533321ed824699a05a8e76d7808f7cf3d66b4957fd810f
"Fellowes Neat Ideas� Storage Cubes","Dorothy Badders",51971,-1129.96,32.48,35,"Northwest Territories",d067f619d9899e803bcabac30894b0e82dfedec9fbe7407ad01efe137d596bae,d067f619d9899e803bcabac30894b0e82dfedec9fbe7407ad01efe137d596bae
